name,norad,shell,approx_alt_km,day,weather_class,schedule,rmse_sgp4_km,rmse_ekf_km,rmse_hybrid_km,p95_sgp4_km,p95_ekf_km,p95_hybrid_km,max_sgp4_km,max_ekf_km,max_hybrid_km,outage_rmse_sgp4_km,outage_rmse_ekf_km,outage_rmse_hybrid_km,hybrid_gain_km,hybrid_improvement_pct,hybrid_better
STARLINK-32611,61976,43deg,483.083791216417,2025-12-08,quiet,nominal_10min,8.463640733426482,0.22450636320344336,0.1988681935460614,16.47698938278449,0.4027771801582527,0.36746547853712186,19.16154744178974,0.9586516759822692,0.9045053434301837,,,,0.02563816965738197,11.419796433185791,True
STARLINK-32611,61976,43deg,483.083791216417,2025-12-08,quiet,nominal_20min,8.463640733426482,0.3026268641767954,0.28413466342356825,16.47698938278449,0.5114945800278563,0.5011125361090338,19.16154744178974,1.6139840281800353,1.6342384596759547,,,,0.01849220075322716,6.110561533765213,True
STARLINK-32611,61976,43deg,483.083791216417,2025-12-08,quiet,gap_4h,8.463640733426482,0.27838589176038164,0.21497795291677096,16.47698938278449,0.5724260114125004,0.37119300247483333,19.16154744178974,0.9586516759822692,1.1432123984463323,4.924266986602768,0.4360251133763964,0.16863937919849759,0.06340793884361068,22.776994352209677,True
STARLINK-32611,61976,43deg,483.083791216417,2025-09-19,quiet,nominal_10min,7.151412074642682,0.23886678254444105,0.2250159688020282,13.881486865416745,0.44560363693676275,0.4140230762427742,16.34049733936626,0.7936170579963777,0.6931909755333474,,,,0.013850813742412843,5.798551642414285,True
STARLINK-32611,61976,43deg,483.083791216417,2025-09-19,quiet,nominal_20min,7.151412074642682,0.36543914188573573,0.33146560843270756,13.881486865416745,0.6404856231739814,0.5579910708305835,16.34049733936626,2.0699936730723913,2.015695530086127,,,,0.03397353345302817,9.296632341494194,True
STARLINK-32611,61976,43deg,483.083791216417,2025-09-19,quiet,gap_4h,7.151412074642682,0.2794935931735539,0.2495950565541162,13.881486865416745,0.4945858221991605,0.43747686241675077,16.34049733936626,0.7936170579963777,1.0270798479593661,4.167317750364019,0.36347669723584763,0.1987942782775213,0.02989853661943767,10.697396058331798,True
STARLINK-32611,61976,43deg,483.083791216417,2025-03-18,moderate,nominal_10min,13.098310898728844,0.25696921978837706,0.260963305248258,25.661303053451334,0.44951418287551365,0.44915941963691974,29.220895215180324,0.9192233893896807,0.8606100531149496,,,,-0.003994085459880947,-1.5543050109932288,False
STARLINK-32611,61976,43deg,483.083791216417,2025-03-18,moderate,nominal_20min,13.098310898728844,0.3872261584890257,0.3721516922490113,25.661303053451334,0.6552449257413565,0.6652894590972843,29.220895215180324,1.160702635152531,1.0923159050847873,,,,0.015074466240014406,3.892935926342289,True
STARLINK-32611,61976,43deg,483.083791216417,2025-03-18,moderate,gap_4h,13.098310898728844,0.314029892876543,0.30418378550231967,25.661303053451334,0.594692170939718,0.47395093008444655,29.220895215180324,0.9192233893896807,1.4948080259278371,7.509190298108586,0.4391555980782527,0.34277937069800235,0.009846107374223312,3.1354044941492853,True
STARLINK-32611,61976,43deg,483.083791216417,2025-07-08,moderate,nominal_10min,4.655669577473738,0.2889315581448826,0.2866685231852054,8.901711839661957,0.659899318187943,0.5787480607604997,10.859451470426002,1.0343191753331502,1.2790916567908295,,,,0.002263034959677168,0.7832425693500733,True
STARLINK-32611,61976,43deg,483.083791216417,2025-07-08,moderate,nominal_20min,4.655669577473738,0.37193553440142,0.3828222128313461,8.901711839661957,0.7598867097760855,0.7684154255747757,10.859451470426002,1.4550717346685516,1.3423594043395979,,,,-0.010886678429926078,-2.927033698849635,False
STARLINK-32611,61976,43deg,483.083791216417,2025-07-08,moderate,gap_4h,4.655669577473738,0.27092311060500934,0.2904138436953924,8.901711839661957,0.6082801390560689,0.512743737739738,10.859451470426002,1.0343191753331502,1.2790916567908295,2.786428442885869,0.10719350244298027,0.31730982982276196,-0.019490733090383072,-7.194193602331489,False
STARLINK-32611,61976,43deg,483.083791216417,2025-11-12,storm,nominal_10min,13.877295810443261,0.3359635051818959,0.3348070834568951,27.186107227305108,0.5912444404725667,0.5879752687548878,30.888496651733213,0.8264250636339072,0.8841065414958588,,,,0.0011564217250008002,0.34421051904869326,True
STARLINK-32611,61976,43deg,483.083791216417,2025-11-12,storm,nominal_20min,13.877295810443261,0.40760711580489006,0.38116020513404036,27.186107227305108,0.7711457203143245,0.7533749496599421,30.888496651733213,0.9846167968155406,0.9354420468280399,,,,0.0264469106708497,6.488333899329934,True
STARLINK-32611,61976,43deg,483.083791216417,2025-11-12,storm,gap_4h,13.877295810443261,0.5171334013071045,0.3325927796255378,27.186107227305108,1.1922521284259606,0.6232687120791384,30.888496651733213,1.9728206119695784,0.8841065414958588,7.82786243077563,0.9775133114769444,0.27684510304986343,0.1845406216815667,35.68530309879859,True
STARLINK-32611,61976,43deg,483.083791216417,2025-06-01,storm,nominal_10min,8.354396864743284,0.31857179558703647,0.3206665001951723,16.55219294671534,0.5637405647024174,0.5514869463064929,19.311357112099316,0.9043339731281756,0.9836985685037294,,,,-0.0020947046081358223,-0.6575298369637217,False
STARLINK-32611,61976,43deg,483.083791216417,2025-06-01,storm,nominal_20min,8.354396864743284,0.3945531108600261,0.38304085313108044,16.55219294671534,0.6923813006789153,0.6768186319775639,19.311357112099316,1.1282313814395013,0.9312240826353637,,,,0.011512257728945652,2.917796720409027,True
STARLINK-32611,61976,43deg,483.083791216417,2025-06-01,storm,gap_4h,8.354396864743284,0.3228967894817268,0.3794186875132915,16.55219294671534,0.5680692865039585,0.6926842765429885,19.311357112099316,0.9043339731281756,0.9836985685037294,4.572622499325443,0.2785727373354097,0.5390643335459313,-0.05652189803156471,-17.504633019822393,False
